PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Kuehn, Kevin A.; Francoeur, Steven N.; Findlay, Robert H.; Neely, Robert K.								Priming in the microbial landscape: periphytic algal stimulation of litter-associated microbial decomposers								ECOLOGY				95	3			749	762		10.1890/13-0430.1			MAR 2014	2014										44							WOS:000332823100022		
J	Krumhansl, Kira A.; Lauzon-Guay, Jean-Sebastien; Scheibling, Robert E.								Modeling effects of climate change and phase shifts on detrital production of a kelp bed								ECOLOGY				95	3			763	774		10.1890/13-0228.1			MAR 2014	2014										19							WOS:000332823100023		
J	Best, Rebecca J.; Stachowicz, John J.								Phenotypic and phylogenetic evidence for the role of food and habitat in the assembly of communities of marine amphipods								ECOLOGY				95	3			775	786		10.1890/13-0163.1			MAR 2014	2014										12							WOS:000332823100024		
J	Turcotte, Martin M.; Thomsen, Christina J. M.; Broadhead, Geoffrey T.; Fine, Paul V. A.; Godfrey, Ryan M.; Lamarre, Greg P. A.; Meyer, Sebastian T.; Richards, Lora A.; Johnson, Marc T. J.								Percentage leaf herbivory across vascular plant species								ECOLOGY				95	3			788	788		10.1890/13-1741.1			MAR 2014	2014										12							WOS:000447300100001		
J	Pozdnyakov, Vladimir; Meyer, Thomas; Wang, Yu-Bo; Yan, Jun								On modeling animal movements using Brownian motion with measurement error								ECOLOGY				95	2			247	253		10.1890/13-0532.1			FEB 2014	2014										13							WOS:000331429500001		
J	Benson, John F.; Patterson, Brent R.; Mahoney, Peter J.								A protected area influences genotype-specific survival and the structure of a Canis hybrid zone								ECOLOGY				95	2			254	264		10.1890/13-0698.1			FEB 2014	2014										16							WOS:000331429500002		
J	Yackulic, Charles B.; Reid, Janice; Nichols, James D.; Hines, James E.; Davis, Raymond; Forsman, Eric								The roles of competition and habitat in the dynamics of populations and species distributions								ECOLOGY				95	2			265	279		10.1890/13-0012.1			FEB 2014	2014										40							WOS:000331429500003		
J	Embar, Keren; Mukherjee, Shomen; Kotler, Burt P.								What do predators really want? The role of gerbil energetic state in determining prey choice by Barn Owls								ECOLOGY				95	2			280	285		10.1890/13-0836.1			FEB 2014	2014										8							WOS:000331429500004		
J	Leffler, A. Joshua; James, Jeremy J.; Monaco, Thomas A.; Sheley, Roger L.								A new perspective on trait differences between native and invasive exotic plants								ECOLOGY				95	2			298	305		10.1890/13-0102.1			FEB 2014	2014										28							WOS:000331429500005		
J	Pastore, A. I.; Prather, C. M.; Gornish, E. S.; Ryan, W. H.; Ellis, R. D.; Miller, T. E.								Testing the competition-colonization trade-off with a 32-year study of a saxicolous lichen community								ECOLOGY				95	2			306	315		10.1890/13-0253.1			FEB 2014	2014										2							WOS:000331429500006		
J	Cavanaugh, Kyle C.; Siegel, David A.; Raimondi, Peter T.; Alberto, Filipe								Patch definition in metapopulation analysis: a graph theory approach to solve the mega-patch problem								ECOLOGY				95	2			316	328		10.1890/13-0221.1			FEB 2014	2014										22							WOS:000331429500007		
J	Thorson, James T.; Ono, Kotaro; Munch, Stephan B.								A Bayesian approach to identifying and compensating for model misspecification in population models								ECOLOGY				95	2			329	341		10.1890/13-0187.1			FEB 2014	2014										15							WOS:000331429500008		
J	Pellegrini, Adam F. A.; Hoffmann, William A.; Franco, Augusto C.								Carbon accumulation and nitrogen pool recovery during transitions from savanna to forest in central Brazil								ECOLOGY				95	2			342	352		10.1890/13-0290.1			FEB 2014	2014										28							WOS:000331429500009		
J	Iida, Yoshiko; Poorter, Lourens; Sterck, Frank; Kassim, Abd Rahman; Potts, Matthew D.; Kubo, Takuya; Kohyama, Takashi S.								Linking size-dependent growth and mortality with architectural traits across 145 co-occurring tropical tree species								ECOLOGY				95	2			353	363		10.1890/11-2173.1			FEB 2014	2014										30							WOS:000331429500010		
J	Ibanez, Ines; McCarthy-Neumann, Sarah								Integrated assessment of the direct and indirect effects of resource gradients on tree species recruitment								ECOLOGY				95	2			364	375		10.1890/13-0685.1			FEB 2014	2014										9							WOS:000331429500011		
J	Punchi-Manage, Ruwan; Wiegand, Thorsten; Wiegand, Kerstin; Getzin, Stephan; Gunatilleke, C. V. Savitri; Gunatilleke, I. A. U. Nimal								Effect of spatial processes and topography on structuring species assemblages in a Sri Lankan dipterocarp forest								ECOLOGY				95	2			376	386		10.1890/12-2102.1			FEB 2014	2014										24							WOS:000331429500012		
J	Crutsinger, Gregory M.; Rodriguez-Cabal, Mariano A.; Roddy, Adam B.; Peay, Kabir G.; Bastow, Justin L.; Kidder, Allison G.; Dawson, Todd E.; Fine, Paul V. A.; Rudgers, Jennifer A.								Genetic variation within a dominant shrub structures green and brown community assemblages								ECOLOGY				95	2			387	398		10.1890/13-0316.1			FEB 2014	2014										15							WOS:000331429500013		
J	Dwyer, John M.; Hobbs, Richard J.; Mayfield, Margaret M.								Specific leaf area responses to environmental gradients through space and time								ECOLOGY				95	2			399	410		10.1890/13-0412.1			FEB 2014	2014										39							WOS:000331429500014		
J	Brownstein, Gretchen; Lee, William G.; Pritchard, Daniel W.; Wilson, J. Bastow								Turf wars: experimental tests for alternative stable states in a two-phase coastal ecosystem								ECOLOGY				95	2			411	424		10.1890/12-1982.1			FEB 2014	2014										1							WOS:000331429500015		
J	Goldstein, Leah J.; Suding, Katharine N.								Intra-annual rainfall regime shifts competitive interactions between coastal sage scrub and invasive grasses								ECOLOGY				95	2			425	435		10.1890/12-0651.1			FEB 2014	2014										19							WOS:000331429500016		
J	Germain, Ryan R.; Arcese, Peter								Distinguishing individual quality from habitat preference and quality in a territorial passerine								ECOLOGY				95	2			436	445		10.1890/13-0467.1			FEB 2014	2014										19							WOS:000331429500017		
J	Oro, Daniel; Hernandez, Noelia; Jover, Lluis; Genovart, Meritxell								From recruitment to senescence: food shapes the age-dependent pattern of breeding performance in a long-lived bird								ECOLOGY				95	2			446	457		10.1890/13-0331.1			FEB 2014	2014										17							WOS:000331429500018		
J	Ortega, Yvette K.; Benson, Aubree; Greene, Erick								Invasive plant erodes local song diversity in a migratory passerine								ECOLOGY				95	2			458	465		10.1890/12-1733.1			FEB 2014	2014										4							WOS:000331429500019		
J	Weiner, Christiane Natalie; Werner, Michael; Linsenmair, Karl Eduard; Bluethgen, Nico								Land-use impacts on plant-pollinator networks: interaction strength and specialization predict pollinator declines								ECOLOGY				95	2			466	474		10.1890/13-0436.1			FEB 2014	2014										51							WOS:000331429500020		
J	Dattilo, Wesley; Marquitti, Flavia M. D.; Guimaraes, Paulo R.; Izzo, Thiago J.								The structure of ant-plant ecological networks: Is abundance enough?								ECOLOGY				95	2			475	485		10.1890/12-1647.1			FEB 2014	2014										28							WOS:000331429500021		
J	Barton, Brandon T.; Ives, Anthony R.								Species interactions and a chain of indirect effects driven by reduced precipitation								ECOLOGY				95	2			486	494		10.1890/13-0044.1			FEB 2014	2014										24							WOS:000331429500022		
J	von Euler, Tove; Agren, Jon; Ehrlen, Johan								Environmental context influences both the intensity of seed predation and plant demographic sensitivity to attack								ECOLOGY				95	2			495	504		10.1890/13-0528.1			FEB 2014	2014										20							WOS:000331429500023		
J	Tamme, Riin; Goetzenberger, Lars; Zobel, Martin; Bullock, James M.; Hooftman, Danny A. P.; Kaasik, Ants; Paertel, Meelis								Predicting species' maximum dispersal distances from simple plant traits								ECOLOGY				95	2			505	513		10.1890/13-1000.1			FEB 2014	2014										51							WOS:000331429500024		
J	Fedriani, Jose M.; Wiegand, Thorsten								Hierarchical mechanisms of spatially contagious seed dispersal in complex seed-disperser networks								ECOLOGY				95	2			514	526		10.1890/13-0718.1			FEB 2014	2014										10							WOS:000331429500025		
J	Ehnes, Roswitha B.; Pollierer, Melanie M.; Erdmann, Georgia; Klarner, Bernhard; Eitzinger, Bernhard; Digel, Christoph; Ott, David; Maraun, Mark; Scheu, Stefan; Brose, Ulrich								Lack of energetic equivalence in forest soil invertebrates								ECOLOGY				95	2			527	537		10.1890/13-0620.1			FEB 2014	2014										22							WOS:000331429500026		
J	Hayden, Brian; Harrod, Chris; Kahilainen, Kimmo K.								Lake morphometry and resource polymorphism determine niche segregation between cool- and cold-water-adapted fish								ECOLOGY				95	2			538	552		10.1890/13-0264.1			FEB 2014	2014										20							WOS:000331429500027		
J	Bailly, Dayani; Cassemiro, Fernanda A. S.; Agostinho, Carlos S.; Marques, Elineide E.; Agostinho, Angelo A.								The metabolic theory of ecology convincingly explains the latitudinal diversity gradient of Neotropical freshwater fish								ECOLOGY				95	2			553	562		10.1890/13-0483.1			FEB 2014	2014										8							WOS:000331429500028		
J	Taipale, Sami J.; Brett, Michael T.; Hahn, Martin W.; Martin-Creuzburg, Dominik; Yeung, Sean; Hiltunen, Minna; Strandberg, Ursula; Kankaala, Paula								Differing Daphnia magna assimilation efficiencies for terrestrial, bacterial, and algal carbon and fatty acids								ECOLOGY				95	2			563	576		10.1890/13-0650.1			FEB 2014	2014										43							WOS:000331429500029		
J	Palardy, James E.; Witman, Jon D.								Flow, recruitment limitation, and the maintenance of diversity in marine benthic communities								ECOLOGY				95	2			286	297		10.1890/12-1612.1			FEB 2014	2014										12							WOS:000331429400001		
J	Karban, Richard								Transient habitats limit development time for periodical cicadas								ECOLOGY				95	1			3	8		10.1890/13-1518.1			JAN 2014	2014										2							WOS:000329822900002		
J	Marquis, Michael; Del Toro, Israel; Pelini, Shannon L.								Insect mutualisms buffer warming effects on multiple trophic levels								ECOLOGY				95	1			9	13		10.1890/13-0760.1			JAN 2014	2014										10							WOS:000329822900003		
J	Dray, Stephane; Choler, Philippe; Doledec, Sylvain; Peres-Neto, Pedro R.; Thuiller, Wilfried; Pavoine, Sandrine; ter Braak, Cajo J. F.								Combining the fourth-corner and the RLQ methods for assessing trait responses to environmental variation								ECOLOGY				95	1			14	21		10.1890/13-0196.1			JAN 2014	2014										98							WOS:000329822900004		
J	Zipkin, Elise F.; Thorson, James T.; See, Kevin; Lynch, Heather J.; Grant, Evan H. Campbell; Kanno, Yoichiro; Chandler, Richard B.; Letcher, Benjamin H.; Royle, J. Andrew								Modeling structured population dynamics using data from unmarked individuals								ECOLOGY				95	1			22	29		10.1890/13-1131.1			JAN 2014	2014										36							WOS:000329822900005		
J	Radville, Laura; Gonda-King, Liahna; Gomez, Sara; Kaplan, Ian; Preisser, Evan L.								Are exotic herbivores better competitors? A meta-analysis								ECOLOGY				95	1			30	36		10.1890/13-0728.1			JAN 2014	2014										9							WOS:000329822900006		
J	Jackrel, Sara L.; Wootton, J. Timothy								Local adaptation of stream communities to intraspecific variation in a terrestrial ecosystem subsidy								ECOLOGY				95	1			37	43		10.1890/13-0804.1			JAN 2014	2014										16							WOS:000329822900007		
J	Muehlbauer, Jeffrey D.; Collins, Scott F.; Doyle, Martin W.; Tockner, Klement								How wide is a stream? Spatial extent of the potential "stream signature" in terrestrial food webs using meta-analysis								ECOLOGY				95	1			44	55		10.1890/12-1628.1			JAN 2014	2014										47							WOS:000329822900008		
J	Therrien, J-F; Gauthier, G.; Korpimaki, E.; Bety, J.								Predation pressure by avian predators suggests summer limitation of small-mammal populations in the Canadian Arctic								ECOLOGY				95	1			56	67		10.1890/13-0458.1			JAN 2014	2014										32							WOS:000329822900009		
J	Searcy, Christopher A.; Gray, Levi N.; Trenham, Peter C.; Shaffer, H. Bradley								Delayed life history effects, multilevel selection, and evolutionary trade-offs in the California tiger salamander								ECOLOGY				95	1			68	77		10.1890/13-0120.1			JAN 2014	2014										10							WOS:000329822900010		
J	Barnagaud, Jean-Yves; Barbaro, Luc; Papaix, Julien; Deconchat, Marc; Brockerhoff, Eckehard G.								Habitat filtering by landscape and local forest composition in native and exotic New Zealand birds								ECOLOGY				95	1			78	87		10.1890/13-0791.1			JAN 2014	2014										21							WOS:000329822900011		
J	Selmants, Paul C.; Zavaleta, Erika S.; Wolf, Amelia A.								Realistic diversity loss and variation in soil depth independently affect community-level plant nitrogen use								ECOLOGY				95	1			88	97		10.1890/13-1192.1			JAN 2014	2014										5							WOS:000329822900012		
J	Koerner, Sally E.; Collins, Scott L.								Interactive effects of grazing, drought, and fire on grassland plant communities in North America and South Africa								ECOLOGY				95	1			98	109		10.1890/13-0526.1			JAN 2014	2014										50							WOS:000329822900013		
J	Evans, Sarah E.; Wallenstein, Matthew D.; Burke, Ingrid C.								Is bacterial moisture niche a good predictor of shifts in community composition under long-term drought?								ECOLOGY				95	1			110	122		10.1890/13-0500.1			JAN 2014	2014										33							WOS:000329822900014		
J	Kuiper, Jan J.; Mooij, Wolf M.; Bragazza, Luca; Robroek, Bjorn J. M.								Plant functional types define magnitude of drought response in peatland CO2 exchange								ECOLOGY				95	1			123	131		10.1890/13-0270.1			JAN 2014	2014										34							WOS:000329822900015		
J	Mori, Terutaka; Saitoh, Takashi								Flood disturbance and predator-prey effects on regional gradients in species diversity								ECOLOGY				95	1			132	141		10.1890/13-0914.1			JAN 2014	2014										8							WOS:000329822900016		
J	Campbell, Alexandra H.; Verges, Adriana; Steinberg, Peter D.								Demographic consequences of disease in a habitat-forming seaweed and impacts on interactions between natural enemies								ECOLOGY				95	1			142	152		10.1890/13-0213.1			JAN 2014	2014										12							WOS:000329822900017		
J	Goebel, Nicole L.; Edwards, Christopher A.; Follows, Michael J.; Zehr, Jonathan P.								Modeled diversity effects on microbial ecosystem functions of primary production, nutrient uptake, and remineralization								ECOLOGY				95	1			153	163		10.1890/13-0421.1			JAN 2014	2014										2							WOS:000329822900018		
J	Hamilton, Scott L.; Newsome, Seth D.; Caselle, Jennifer E.								Dietary niche expansion of a kelp forest predator recovering from intense commercial exploitation								ECOLOGY				95	1			164	172		10.1890/13-0014.1			JAN 2014	2014										9							WOS:000329822900019		
J	Downing, Amy L.; Brown, Bryan L.; Leibold, Mathew A.								Multiple diversity-stability mechanisms enhance population and community stability in aquatic food webs								ECOLOGY				95	1			173	184		10.1890/12-1406.1			JAN 2014	2014										19							WOS:000329822900020		
J	Angelini, Christine; Billiman, Brian R.								Secondary foundation species as drivers of trophic and functional diversity: evidence from a tree epiphyte system								ECOLOGY				95	1			185	196		10.1890/13-0496.1			JAN 2014	2014										23							WOS:000329822900021		
J	Meunier, Jed; Brown, Peter M.; Romme, William H.								Tree recruitment in relation to climate and fire in northern Mexico								ECOLOGY				95	1			197	209		10.1890/13-0032.1			JAN 2014	2014										12							WOS:000329822900022		
J	Correa, Sandra Bibiana; Winemiller, Kirk O.								Niche partitioning among frugivorous fishes in response to fluctuating resources in the Amazonian floodplain forest								ECOLOGY				95	1			210	224		10.1890/13-0393.1			JAN 2014	2014										50							WOS:000329822900023		
J	White, Kevin S.; Barten, Neil L.; Crouse, Stacy; Crouse, John								Benefits of migration in relation to nutritional condition and predation risk in a partially migratory moose population								ECOLOGY				95	1			225	237		10.1890/13-0054.1			JAN 2014	2014										16							WOS:000329822900024		
J	Hampton, Stephanie E.; Holmes, Elizabeth E.; Scheef, Lindsay P.; Scheuerell, Mark D.; Katz, Stephen L.; Pendleton, Daniel E.; Ward, Eric J.								Quantifying effects of abiotic and biotic drivers on community dynamics with multivariate autoregressive (MAR) models								ECOLOGY				94	12			2663	2669		10.1890/13-0996.1			DEC 2013	2013										32							WOS:000328928300001		
J	Fukaya, Keiichi; Royle, J. Andrew								Markov models for community dynamics allowing for observation error								ECOLOGY				94	12			2670	2677		10.1890/12-1540.1			DEC 2013	2013										2							WOS:000328928300002		
J	de Valpine, Perry; Harmon-Threatt, Alexandra N.								General models for resource use or other compositional count data using the Dirichlet-multinomial distribution								ECOLOGY				94	12			2678	2687		10.1890/12-0416.1			DEC 2013	2013										7							WOS:000328928300003		
J	Spiesman, Brian J.; Inouye, Brian D.								Habitat loss alters the architecture of plant-pollinator interaction networks								ECOLOGY				94	12			2688	2696		10.1890/13-0977.1			DEC 2013	2013										26							WOS:000328928300004		
J	Marino, John A.; Werner, Earl E.								Synergistic effects of predators and trematode parasites on larval green frog (Rana clamitans) survival								ECOLOGY				94	12			2697	2708		10.1890/13-0396.1			DEC 2013	2013										16							WOS:000328928300005		
J	Gittman, Rachel K.; Keller, Danielle A.								Fiddler crabs facilitate Spartina alterniflora growth, mitigating periwinkle overgrazing of marsh habitat								ECOLOGY				94	12			2709	2718		10.1890/13-0152.1			DEC 2013	2013										13							WOS:000328928300006		
J	Hart, Simon P.; Marshall, Dustin J.								Environmental stress, facilitation, competition, and coexistence								ECOLOGY				94	12			2719	2731		10.1890/12-0804.1			DEC 2013	2013										27							WOS:000328928300007		
J	Adams, Thomas P.; Holland, E. Penelope; Law, Richard; Plank, Michael J.; Raghib, Michael								On the growth of locally interacting plants: differential equations for the dynamics of spatial moments								ECOLOGY				94	12			2732	2743		10.1890/13-0147.1			DEC 2013	2013										7							WOS:000328928300008		
J	Mordecai, Erin A.								Despite spillover, a shared pathogen promotes native plant persistence in a cheatgrass-invaded grassland								ECOLOGY				94	12			2744	2753		10.1890/13-0086.1			DEC 2013	2013										16							WOS:000328928300009		
J	Attermeyer, Katrin; Premke, Katrin; Hornick, Thomas; Hilt, Sabine; Grossart, Hans-Peter								Ecosystem-level studies of terrestrial carbon reveal contrasting bacterial metabolism in different aquatic habitats								ECOLOGY				94	12			2754	2766		10.1890/13-0420.1			DEC 2013	2013										23							WOS:000328928300010		
J	Alric, Benjamin; Jenny, Jean-Philippe; Berthon, Vincent; Arnaud, Fabien; Pignol, Cecile; Reyss, Jean-Louis; Sabatier, Pierre; Perga, Marie-Elodie								Local forcings affect lake zooplankton vulnerability and response to climate warming								ECOLOGY				94	12			2767	2780		10.1890/12-1903.1			DEC 2013	2013										25							WOS:000328928300011		
J	Bjoerk, Johannes R.; Diez-Vives, C.; Coma, Rafel; Ribes, Marta; Montoya, Jose M.								Specificity and temporal dynamics of complex bacteria-sponge symbiotic interactions								ECOLOGY				94	12			2781	2791		10.1890/13-0557.1			DEC 2013	2013										12							WOS:000328928300012		
J	Moran, Emily V.; Bewick, Sharon; Cobbold, Christina A.								Effects of plant genotype and insect dispersal rate on the population dynamics of a forest pest								ECOLOGY				94	12			2792	2802		10.1890/12-1708.1			DEC 2013	2013										2							WOS:000328928300013		
J	Danner, Raymond M.; Greenberg, Russell S.; Danner, Julie E.; Kirkpatrick, Laila T.; Walters, Jeffrey R.								Experimental support for food limitation of a short-distance migratory bird wintering in the temperate zone								ECOLOGY				94	12			2803	2816		10.1890/13-0337.1			DEC 2013	2013										6							WOS:000328928300014		
J	Zhao, Lilin; Lu, Min; Niu, Hongtao; Fang, Guofei; Zhang, Shuai; Sun, Jianghua								A native fungal symbiont facilitates the prevalence and development of an invasive pathogen-native vector symbiosis								ECOLOGY				94	12			2817	2826		10.1890/12-2229.1			DEC 2013	2013										15							WOS:000328928300015		
J	Crumsey, Jasmine M.; Le Moine, James M.; Capowiez, Yvan; Goodsitt, Mitchell M.; Larson, Sandra C.; Kling, George W.; Nadelhoffer, Knute J.								Community-specific impacts of exotic earthworm invasions on soil carbon dynamics in a sandy temperate forest								ECOLOGY				94	12			2827	2837		10.1890/12-1555.1			DEC 2013	2013										16							WOS:000328928300016		
J	Newbery, David M.; Stoll, Peter								Relaxation of species-specific neighborhood effects in Bornean rain forest under climatic perturbation								ECOLOGY				94	12			2838	2851		10.1890/13-0366.1			DEC 2013	2013										14							WOS:000328928300017		
J	Hidding, Bert; Tremblay, Jean-Pierre; Cote, Steeve D.								A large herbivore triggers alternative successional trajectories in the boreal forest								ECOLOGY				94	12			2852	2860		10.1890/12-2015.1			DEC 2013	2013										38							WOS:000328928300018		
J	Pearse, William D.; Jones, F. Andrew; Purvis, Andy								Barro Colorado Island's phylogenetic assemblage structure across fine spatial scales and among clades of different ages								ECOLOGY				94	12			2861	2872		10.1890/12-1676.1			DEC 2013	2013										6							WOS:000328928300019		
J	Aiba, Masahiro; Katabuchi, Masatoshi; Takafumi, Hino; Matsuzaki, Shin-ichiro S.; Sasaki, Takehiro; Hiura, Tsutom								Robustness of trait distribution metrics for community assembly studies under the uncertainties of assembly processes								ECOLOGY				94	12			2873	2885		10.1890/13-0269.1			DEC 2013	2013										17							WOS:000328928300020		
J	Wollrab, Sabine; de Roos, Andre M.; Diehl, Sebastian								Ontogenetic diet shifts promote predator-mediated coexistence								ECOLOGY				94	12			2886	2897		10.1890/12-1490.1			DEC 2013	2013										13							WOS:000328928300021		
J	Livingston, George; Jiang, Yuexin; Fox, Jeremy W.; Leibold, Mathew A.								The dynamics of community assembly under sudden mixing in experimental microcosms								ECOLOGY				94	12			2898	2906		10.1890/12-1993.1			DEC 2013	2013										7							WOS:000328928300022		
J	Hendrickx, Frederik; Palmer, Stephen C. F.; Travis, Justin M. J.								Ideal free distribution of fixed dispersal phenotypes in a wing dimorphic beetle in heterogeneous landscapes								ECOLOGY				94	11			2487	2497		10.1890/12-1922.1			NOV 2013	2013										6							WOS:000339976500001		
J	Chislock, Michael F.; Sarnelle, Orlando; Olsen, Brianna K.; Doster, Enrique; Wilson, Alan E.								Large effects of consumer offense on ecosystem structure and function								ECOLOGY				94	11			2375	2380		10.1890/13-0320.1			NOV 2013	2013										17							WOS:000326712100001		
J	Wagner, Helene H.								Rethinking the linear regression model for spatial ecological data								ECOLOGY				94	11			2381	2391		10.1890/12-1899.1			NOV 2013	2013										12							WOS:000326712100002		
J	Smith, Adam B.; Sandel, Brody; Kraft, Nathan J. B.; Carey, Susan								Characterizing scale-dependent community assembly using the functional-diversity-area relationship								ECOLOGY				94	11			2392	2402		10.1890/12-2109.1			NOV 2013	2013										15							WOS:000326712100003		
J	Connor, Edward F.; Collins, Michael D.; Simberloff, Daniel								The checkered history of checkerboard distributions								ECOLOGY				94	11			2403	2414		10.1890/12-1471.1			NOV 2013	2013										28							WOS:000326712100004		
J	Molina-Montenegro, Marco A.; Torres-Diaz, Cristian; Gallardo-Cerda, Jorge; Leppe, Marcelo; Gianoli, Ernesto								Seabirds modify El Nino effects on tree growth in a southern Pacific island								ECOLOGY				94	11			2415	2425		10.1890/12-1054.1			NOV 2013	2013										4							WOS:000326712100005		
J	Blach-Overgaard, Anne; Kissling, W. Daniel; Dransfield, John; Balslev, Henrik; Svenning, Jens-Christian								Multimillion-year climatic effects on palm species diversity in Africa								ECOLOGY				94	11			2426	2435		10.1890/12-1577.1			NOV 2013	2013										22							WOS:000326712100006		
J	Shen, Guochun; He, Fangliang; Waagepetersen, Rasmus; Sun, I-Fang; Hao, Zhanqing; Chen, Zueng-Sang; Yu, Mingjian								Quantifying effects of habitat heterogeneity and other clustering processes on spatial distributions of tree species								ECOLOGY				94	11			2436	2443		10.1890/12-1983.1			NOV 2013	2013										18							WOS:000326712100007		
J	Salazar, Diego; Kelm, Detlev H.; Marquis, Robert J.								Directed seed dispersal of Piper by Carollia perspicillata and its effect on understory plant diversity and folivory								ECOLOGY				94	11			2444	2453		10.1890/12-1172.1			NOV 2013	2013										10							WOS:000326712100008		
J	Dantas, Vinicius de L.; Batalha, Marco A.; Pausas, Juli G.								Fire drives functional thresholds on the savanna-forest transition								ECOLOGY				94	11			2454	2463		10.1890/12-1629.1			NOV 2013	2013										59							WOS:000326712100009		
J	Matesanz, Silvia; Sultan, Sonia E.								High-performance genotypes in an introduced plant: insights to future invasiveness								ECOLOGY				94	11			2464	2474		10.1890/12-1359.1			NOV 2013	2013										14							WOS:000326712100010		
J	Harvey, Brian J.; Donato, Daniel C.; Romme, William H.; Turner, Monica G.								Influence of recent bark beetle outbreak on fire severity and postfire tree regeneration in montane Douglas-fir forests								ECOLOGY				94	11			2475	2486		10.1890/13-0188.1			NOV 2013	2013										43							WOS:000326712100011		
J	Segoli, Michal; Rosenheim, Jay A.								Limits to the reproductive success of two insect parasitoid species in the field								ECOLOGY				94	11			2498	2504		10.1890/13-0262.1			NOV 2013	2013										9							WOS:000326712100012		
J	Farrior, Caroline E.; Tilman, David; Dybzinski, Ray; Reich, Peter B.; Levin, Simon A.; Pacala, Stephen W.								Resource limitation in a competitive context determines complex plant responses to experimental resource additions								ECOLOGY				94	11			2505	2517		10.1890/12-1548.1			NOV 2013	2013										44							WOS:000326712100013		
J	Crowther, Thomas W.; Stanton, David W. G.; Thomas, Stephen M.; A'Bear, A. Donald; Hiscox, Jennifer; Jones, T. Hefin; Voriskova, Jana; Baldrian, Petr; Boddy, Lynne								Top-down control of soil fungal community composition by a globally distributed keystone consumer								ECOLOGY				94	11			2518	2528		10.1890/13-0197.1			NOV 2013	2013										35							WOS:000326712100014		
J	Venail, Patrick A.; Vives, Martha J.								Phylogenetic distance and species richness interactively affect the productivity of bacterial communities								ECOLOGY				94	11			2529	2536		10.1890/12-2002.1			NOV 2013	2013										13							WOS:000326712100015		
J	Scott, David E.; Komoroski, Mark J.; Croshaw, Dean A.; Dixon, Philip M.								Terrestrial distribution of pond-breeding salamanders around an isolated wetland								ECOLOGY				94	11			2537	2546		10.1890/12-1999.1			NOV 2013	2013										12							WOS:000326712100016		
J	Vanschoenwinkel, Bram; Buschke, Falko; Brendonck, Luc								Disturbance regime alters the impact of dispersal on alpha and beta diversity in a natural metacommunity								ECOLOGY				94	11			2547	2557		10.1890/12-1576.1			NOV 2013	2013										34							WOS:000326712100017		
J	Britton, John Robert; Gozlan, Rodolphe Elie								How many founders for a biological invasion? Predicting introduction outcomes from propagule pressure								ECOLOGY				94	11			2558	2566		10.1890/13-0527.1			NOV 2013	2013										25							WOS:000326712100018		
J	Wada, Yoko; Iwasaki, Keiji; Yusa, Yoichi								Changes in algal community structure via density- and trait-mediated indirect interactions in a marine ecosystem								ECOLOGY				94	11			2567	2574		10.1890/12-0725.1			NOV 2013	2013										9							WOS:000326712100019		
J	Crean, Angela J.; Dwyer, John M.; Marshall, Dustin J.								Adaptive paternal effects? Experimental evidence that the paternal environment affects offspring performance								ECOLOGY				94	11			2575	2582		10.1890/13-0184.1			NOV 2013	2013										47							WOS:000326712100020		
J	Hatase, Hideo; Omuta, Kazuyoshi; Tsukamoto, Katsumi								A mechanism that maintains alternative life histories in a loggerhead sea turtle population								ECOLOGY				94	11			2583	2594		10.1890/12-1588.1			NOV 2013	2013										25							WOS:000326712100021		
J	Papastamatiou, Yannis P.; Meyer, Carl G.; Carvalho, Felipe; Dale, Jonathon J.; Hutchinson, Melanie R.; Holland, Kim N.								Telemetry and random-walk models reveal complex patterns of partial migration in a large marine predator								ECOLOGY				94	11			2595	2606		10.1890/12-2014.1			NOV 2013	2013										56							WOS:000326712100022		
J	Conn, Paul B.; McClintock, Brett T.; Cameron, Michael F.; Johnson, Devin S.; Moreland, Erin E.; Boveng, Peter L.								Accommodating species identification errors in transect surveys								ECOLOGY				94	11			2607	2618		10.1890/12-2124.1			NOV 2013	2013										15							WOS:000326712100023		
J	Vanak, Abi Tamim; Fortin, Daniel; Thaker, Maria; Ogden, Monika; Owen, Cailey; Greatwood, Sophie; Slotow, Rob								Moving to stay in place: behavioral mechanisms for coexistence of African large carnivores								ECOLOGY				94	11			2619	2631		10.1890/13-0217.1			NOV 2013	2013										77							WOS:000326712100024		
J	Falcy, Matthew R.; Danielson, Brent J.								A complex relationship between moonlight and temperature on the foraging behavior of the Alabama beach mouse								ECOLOGY				94	11			2632	2637		10.1890/13-0426.1			NOV 2013	2013										6							WOS:000326712100025		
J	Konuma, Junji; Sota, Teiji; Chiba, Satoshi								A maladaptive intermediate form: a strong trade-off revealed by hybrids between two forms of a snail-feeding beetle								ECOLOGY				94	11			2638	2644		10.1890/12-2041.1			NOV 2013	2013										3							WOS:000326712100026		
J	Kaartinen, Riikka; Hardwick, Bess; Roslin, Tomas								Using citizen scientists to measure an ecosystem service nationwide								ECOLOGY				94	11			2645	2652		10.1890/12-1165.1			NOV 2013	2013										19							WOS:000326712100027		
